id,order_number,user_id,created
2322,1,4495,2014-11-19 22:45:25
2323,3,2500,2014-11-19 22:58:09
2346,1,3851,2014-11-20 21:08:43
2325,3,3535,2014-11-19 23:59:11
2333,5,3392,2014-11-20 03:02:38
2318,3,1164,2014-11-19 18:19:40
2359,9,421,2014-11-21 04:32:11
2321,7,1837,2014-11-19 21:47:52
2311,3,16,2014-11-19 02:30:14
2309,4,2730,2014-11-19 02:04:28
2330,4,2216,2014-11-20 02:01:28
2316,9,775,2014-11-19 04:59:34
2331,12,1650,2014-11-20 02:21:20
2306,12,710,2014-11-19 01:38:56
2344,2,1960,2014-11-20 19:34:10
2351,9,272,2014-11-21 01:48:35
2345,11,2330,2014-11-20 21:06:51
2340,4,2512,2014-11-20 18:08:51
2353,5,2761,2014-11-21 02:19:00
2349,2,2867,2014-11-20 23:04:10
2342,6,3260,2014-11-20 18:27:42
2324,2,3292,2014-11-19 23:28:14
2332,4,3049,2014-11-20 02:36:07
2328,4,3836,2014-11-20 01:36:20
2315,2,715,2014-11-19 04:52:53
2314,1,2679,2014-11-19 03:41:24
2329,1,4506,2014-11-20 01:48:39
2338,1,3843,2014-11-20 04:17:41
2339,1,4515,2014-11-20 04:57:45
2509,20,640,2014-11-25 23:57:38
2586,13,2601,2014-11-28 01:59:34
2636,1,7258,2014-11-29 18:30:08
2385,16,604,2014-11-21 23:12:11
2356,8,1258,2014-11-21 03:42:28
2544,12,2056,2014-11-26 23:59:44
2655,7,1389,2014-11-30 00:08:15
2570,10,2624,2014-11-27 19:56:23
2600,1,7162,2014-11-28 18:09:35
2651,2,7162,2014-11-29 23:25:42
2626,22,197,2014-11-29 03:19:05
2552,1,3991,2014-11-27 02:56:02
2536,3,3877,2014-11-26 20:05:46
2568,1,7080,2014-11-27 19:33:53
2365,25,54,2014-11-21 19:23:16
2539,3,2825,2014-11-26 22:50:08
2558,6,3392,2014-11-27 04:06:54
2665,3,152,2014-11-30 18:29:58
2380,4,1223,2014-11-21 22:32:20
2647,1,3628,2014-11-29 22:58:18
2622,3,605,2014-11-29 02:28:44
2581,3,235,2014-11-28 00:18:22
2525,1,6302,2014-11-26 02:47:17
2669,1,7384,2014-11-30 20:04:47
2576,1,7099,2014-11-27 23:03:38
2518,2,3787,2014-11-26 01:32:12
2543,13,710,2014-11-26 23:46:03
2553,8,650,2014-11-27 03:12:12
2514,11,272,2014-11-26 00:23:23
2659,7,621,2014-11-30 01:48:20
2631,5,944,2014-11-29 04:24:23
2563,7,3260,2014-11-27 18:00:43
2358,2,2325,2014-11-21 04:05:42
2387,1,4365,2014-11-21 23:30:27
2397,1,4464,2014-11-22 01:20:01
2531,1,1083,2014-11-26 04:02:53
2538,1,3757,2014-11-26 20:59:03
2594,1,2046,2014-11-28 04:18:15
2603,1,7178,2014-11-28 19:19:05
2610,2,7183,2014-11-28 21:11:09
2641,3,7183,2014-11-29 20:12:13
2673,5,7183,2014-11-30 23:53:32
2638,1,7267,2014-11-29 19:21:24
2677,16,335,2014-12-01 01:39:32
2367,3,977,2014-11-21 20:37:34
2519,9,179,2014-11-26 01:33:26
2548,14,825,2014-11-27 01:40:48
2537,6,2964,2014-11-26 20:34:56
2395,3,3262,2014-11-22 01:13:42
2381,14,1564,2014-11-21 22:37:31
2572,26,307,2014-11-27 20:29:11
2606,27,307,2014-11-28 20:18:25
2362,3,3302,2014-11-21 18:51:39
2383,4,1156,2014-11-21 23:02:33
2393,15,328,2014-11-22 01:09:00
2550,16,328,2014-11-27 02:23:29
2364,24,54,2014-11-21 19:20:43
2595,2,3607,2014-11-28 04:21:40
2400,1,4681,2014-11-22 01:30:09
2382,2,4158,2014-11-21 23:02:05
2360,10,421,2014-11-21 04:46:43
2577,12,421,2014-11-27 23:19:26
2582,2,3825,2014-11-28 00:41:13
2361,4,2477,2014-11-21 18:51:36
2601,8,124,2014-11-28 18:57:17
2532,2,160,2014-11-26 04:38:35
2588,10,1932,2014-11-28 02:18:01
2505,10,272,2014-11-25 23:11:34
2681,3,260,2014-12-01 02:14:21
2374,3,2219,2014-11-21 21:51:29
2375,7,2724,2014-11-21 22:13:30
2559,2,2826,2014-11-27 04:10:14
2376,2,957,2014-11-21 22:15:02
2377,3,957,2014-11-21 22:22:06
2545,3,3292,2014-11-27 00:20:36
2370,5,3049,2014-11-21 21:03:31
2347,1,4523,2014-11-20 21:45:26
2527,2,4277,2014-11-26 03:02:47
2369,1,4636,2014-11-21 20:54:38
2368,1,4635,2014-11-21 20:48:35
2372,1,533,2014-11-21 21:39:56
2363,1,4623,2014-11-21 18:55:39
2604,28,497,2014-11-28 19:39:02
2624,20,803,2014-11-29 03:09:16
2560,11,2332,2014-11-27 04:17:56
2627,6,1904,2014-11-29 03:45:47
2540,14,1127,2014-11-26 23:02:48
2379,4,2964,2014-11-21 22:28:32
2670,2,4434,2014-11-30 21:07:22
2666,19,113,2014-11-30 18:38:03
2660,15,2286,2014-11-30 02:03:22
2394,4,2035,2014-11-22 01:09:40
2661,3,1906,2014-11-30 02:32:10
2573,5,3302,2014-11-27 20:57:42
2583,8,2135,2014-11-28 01:26:59
2656,17,218,2014-11-30 01:15:06
2578,1,2989,2014-11-27 23:20:22
2612,6,758,2014-11-28 21:37:24
2617,2,3851,2014-11-29 00:58:31
2516,3,3532,2014-11-26 00:45:02
2602,1,7158,2014-11-28 19:10:52
2621,13,421,2014-11-29 02:24:20
2648,14,421,2014-11-29 23:00:13
2533,8,1837,2014-11-26 18:06:03
2589,2,3224,2014-11-28 02:25:06
2386,1,935,2014-11-21 23:21:38
2528,1,894,2014-11-26 03:13:54
2633,8,50,2014-11-29 04:42:01
2590,3,1529,2014-11-28 03:33:00
2555,9,650,2014-11-27 03:33:43
2614,3,1226,2014-11-28 22:38:07
2678,2,4065,2014-12-01 01:42:39
2620,1,7213,2014-11-29 02:23:36
2682,2,2046,2014-12-01 02:19:47
2609,1,7183,2014-11-28 20:53:03
2642,4,7183,2014-11-29 20:16:57
2520,1,4363,2014-11-26 02:00:21
2565,1,6681,2014-11-27 18:15:32
2596,1,7133,2014-11-28 04:26:10
2597,2,7133,2014-11-28 04:38:36
2608,1,7125,2014-11-28 20:52:01
2637,1,7076,2014-11-29 19:06:48
2643,1,5156,2014-11-29 20:41:04
2512,10,2332,2014-11-26 00:07:28
2645,2,3265,2014-11-29 21:50:32
2389,14,335,2014-11-22 00:21:22
2634,10,305,2014-11-29 04:52:41
2605,43,344,2014-11-28 19:55:44
2591,11,1000,2014-11-28 03:33:28
2529,1,3399,2014-11-26 03:20:50
2390,1,4392,2014-11-22 00:24:16
2628,4,3262,2014-11-29 03:46:41
2657,1,7206,2014-11-30 01:26:24
2534,1,4609,2014-11-26 18:28:27
2587,14,2286,2014-11-28 02:15:44
2392,9,2624,2014-11-22 00:51:24
2671,3,7162,2014-11-30 22:29:57
2706,10,797,2014-12-01 20:01:04
2574,10,2823,2014-11-27 21:59:34
2388,7,2721,2014-11-21 23:37:05
2674,2,6138,2014-12-01 00:41:07
2649,15,421,2014-11-29 23:01:48
2686,6,2569,2014-12-01 03:20:08
2566,1,3704,2014-11-27 19:15:40
2384,3,3050,2014-11-21 23:09:59
2692,17,59,2014-12-01 04:33:38
2694,1,7426,2014-12-01 06:40:35
2549,2,935,2014-11-27 01:48:29
2691,6,2706,2014-12-01 04:11:06
2556,10,650,2014-11-27 03:41:31
2663,12,2330,2014-11-30 04:59:56
2623,5,194,2014-11-29 02:48:02
2613,2,2814,2014-11-28 22:00:48
2391,3,2587,2014-11-22 00:29:18
2697,3,2325,2014-12-01 18:03:49
2685,2,3067,2014-12-01 03:12:31
2639,8,3836,2014-11-29 19:36:06
2521,2,3763,2014-11-26 02:11:34
2517,1,4277,2014-11-26 01:07:14
2688,1,7103,2014-12-01 03:43:39
2561,1,2348,2014-11-27 04:30:26
2701,2,2348,2014-12-01 18:36:50
2584,1,6991,2014-11-28 01:42:33
2579,1,7107,2014-11-27 23:31:47
2598,1,371,2014-11-28 04:40:05
2687,1,7418,2014-12-01 03:34:03
2679,1,3189,2014-12-01 02:04:30
2421,2,2991,2014-11-22 18:16:48
2415,5,2672,2014-11-22 04:52:06
2434,2,2450,2014-11-22 20:52:31
2440,13,1755,2014-11-22 21:35:40
2432,13,825,2014-11-22 20:37:33
2695,11,23,2014-12-01 17:25:27
2399,13,2286,2014-11-22 01:24:50
2416,20,197,2014-11-22 04:54:42
2427,21,197,2014-11-22 19:34:51
2709,2,2736,2014-12-01 20:53:54
2414,3,1683,2014-11-22 04:33:04
2403,2,3652,2014-11-22 02:41:59
2437,1,3109,2014-11-22 21:20:24
2417,3,3197,2014-11-22 04:55:25
2408,4,2726,2014-11-22 03:27:39
2707,4,2842,2014-12-01 20:36:01
2422,3,647,2014-11-22 18:33:42
2401,4,671,2014-11-22 02:12:26
2430,5,671,2014-11-22 20:14:23
2704,3,2137,2014-12-01 19:40:29
2410,3,2329,2014-11-22 03:35:22
2413,2,766,2014-11-22 04:14:32
2420,4,2219,2014-11-22 18:05:17
2712,8,2724,2014-12-01 21:28:17
2419,2,3144,2014-11-22 17:32:56
2711,2,2967,2014-12-01 21:16:24
2411,2,3099,2014-11-22 03:45:01
2429,3,3853,2014-11-22 20:09:35
2433,4,3853,2014-11-22 20:38:24
2425,3,3901,2014-11-22 18:53:15
2439,2,3544,2014-11-22 21:32:15
2431,2,618,2014-11-22 20:36:49
2438,1,4694,2014-11-22 21:25:47
2406,2,4365,2014-11-22 02:53:41
2402,1,3442,2014-11-22 02:20:20
2405,1,2882,2014-11-22 02:45:58
2407,1,4352,2014-11-22 03:27:27
2412,1,4621,2014-11-22 04:12:50
2409,1,4574,2014-11-22 03:30:43
2418,1,4693,2014-11-22 04:57:46
2423,1,4346,2014-11-22 18:34:11
2426,1,2608,2014-11-22 19:03:40
2424,1,3538,2014-11-22 18:35:19
2441,1,271,2014-11-22 22:02:18
2442,1,1154,2014-11-22 22:35:52
2443,1,532,2014-11-22 22:41:48
2456,8,2612,2014-11-23 20:32:51
2490,19,640,2014-11-25 04:51:47
2481,3,2991,2014-11-25 00:33:40
2474,9,3101,2014-11-24 19:26:51
2470,11,2601,2014-11-24 04:55:17
2471,12,2601,2014-11-24 18:26:21
2487,17,604,2014-11-25 03:47:38
2445,7,1043,2014-11-22 22:56:23
2485,3,2558,2014-11-25 01:37:26
2482,5,2964,2014-11-25 00:47:56
2472,13,1400,2014-11-24 18:41:34
2461,6,2291,2014-11-23 23:09:52
2476,7,2291,2014-11-24 21:17:16
2469,7,2008,2014-11-24 04:29:52
2475,2,1069,2014-11-24 19:38:39
2466,4,3302,2014-11-24 02:35:03
2465,1,4446,2014-11-24 02:03:03
2503,3,3803,2014-11-25 22:33:10
2463,8,2721,2014-11-24 01:39:32
2460,5,1688,2014-11-23 21:59:46
2447,10,1748,2014-11-22 23:11:05
2462,3,4158,2014-11-24 00:17:27
2448,1,3825,2014-11-22 23:19:56
2452,1,5015,2014-11-22 23:37:12
2499,4,1036,2014-11-25 21:26:50
2483,8,499,2014-11-25 01:04:53
2486,4,432,2014-11-25 02:33:23
2453,4,2329,2014-11-23 18:19:25
2473,2,1894,2014-11-24 19:06:13
2501,4,2563,2014-11-25 21:43:15
2450,4,2836,2014-11-22 23:26:37
2464,5,3836,2014-11-24 01:55:04
2477,6,3836,2014-11-24 22:26:55
2479,4,3901,2014-11-24 22:49:18
2449,2,4066,2014-11-22 23:20:32
2459,2,4036,2014-11-23 21:43:28
2478,2,4694,2014-11-24 22:30:44
2457,2,3442,2014-11-23 21:03:16
2468,2,4621,2014-11-24 03:35:06
2444,2,2608,2014-11-22 22:43:17
2446,1,114,2014-11-22 23:00:08
2451,1,2214,2014-11-22 23:27:16
2454,1,3891,2014-11-23 19:01:41
2522,1,654,2014-11-26 02:18:19
2724,10,3101,2014-12-02 00:08:15
2736,12,2332,2014-12-02 03:09:33
2718,2,3908,2014-12-01 22:37:15
2489,15,335,2014-11-25 04:34:17
2950,3,1149,2014-12-06 03:18:39
2717,4,2558,2014-12-01 22:34:39
2731,9,320,2014-12-02 02:07:22
2733,10,320,2014-12-02 02:19:47
2495,8,608,2014-11-25 20:15:23
2714,5,1225,2014-12-01 22:09:56
2738,5,2318,2014-12-02 03:33:50
2726,5,2271,2014-12-02 00:27:41
2494,3,3911,2014-11-25 19:44:05
2925,5,7162,2014-12-05 18:56:40
2725,5,1156,2014-12-02 00:24:27
2734,20,1332,2014-12-02 03:01:40
2710,9,2135,2014-12-01 20:54:29
2721,26,87,2014-12-01 23:48:17
2728,1,3212,2014-12-02 01:12:02
2945,2,2780,2014-12-06 00:56:37
2889,1,6420,2014-12-04 18:41:01
2493,4,3589,2014-11-25 19:19:43
2720,4,1797,2014-12-01 23:41:54
2743,1,7330,2014-12-02 04:25:47
2894,5,2477,2014-12-04 20:53:19
2735,2,1387,2014-12-02 03:07:51
2496,6,671,2014-11-25 20:21:24
2732,3,766,2014-12-02 02:08:48
2491,3,3384,2014-11-25 18:39:49
2722,2,3811,2014-12-01 23:57:03
2498,3,3847,2014-11-25 20:55:28
2723,2,6923,2014-12-02 00:07:28
2912,3,7213,2014-12-05 03:05:02
2730,4,4694,2014-12-02 01:25:05
2500,1,4581,2014-11-25 21:41:28
2715,1,7444,2014-12-01 22:11:33
2920,1,7889,2014-12-05 07:09:38
2921,1,7648,2014-12-05 16:45:54
2727,1,822,2014-12-02 01:05:58
2716,1,1420,2014-12-01 22:19:22
2729,1,1335,2014-12-02 01:21:54
2976,12,1207,2014-12-07 00:50:42
2739,15,2601,2014-12-02 03:34:50
2737,6,2672,2014-12-02 03:23:57
2997,7,1904,2014-12-07 20:47:40
3057,7,3262,2014-12-08 22:36:21
2988,21,113,2014-12-07 06:04:07
3014,8,2035,2014-12-08 02:42:34
2991,6,7162,2014-12-07 18:53:25
3051,1,1377,2014-12-08 22:06:37
2958,3,1974,2014-12-06 18:01:04
2985,9,748,2014-12-07 03:52:32
2924,4,3197,2014-12-05 18:42:37
2999,1,8051,2014-12-07 23:08:27
3041,1,7576,2014-12-08 20:59:54
3055,6,2726,2014-12-08 22:25:14
2975,10,124,2014-12-07 00:44:02
3052,8,340,2014-12-08 22:14:36
2984,10,536,2014-12-07 03:46:16
2913,11,650,2014-12-05 03:17:20
2947,9,3260,2014-12-06 01:14:41
2968,2,2655,2014-12-06 21:16:57
3016,6,1067,2014-12-08 04:20:30
3005,11,3836,2014-12-08 00:52:33
3066,2,4377,2014-12-08 23:39:04
2895,2,7380,2014-12-04 21:08:26
3017,6,4694,2014-12-08 04:27:30
2901,3,3757,2014-12-04 22:20:33
3032,3,2046,2014-12-08 19:19:46
2890,2,7267,2014-12-04 18:46:39
2923,2,6681,2014-12-05 18:04:49
2937,3,3442,2014-12-05 21:44:20
3071,3,2608,2014-12-09 00:29:07
2957,1,7990,2014-12-06 17:17:42
2965,1,7887,2014-12-06 20:58:23
2990,1,4072,2014-12-07 18:30:56
3013,1,8112,2014-12-08 02:17:57
2741,1,2584,2014-12-02 04:08:21
2904,1,7838,2014-12-04 23:49:16
2927,1,7875,2014-12-05 19:01:00
2952,1,3134,2014-12-06 04:06:11
3025,1,3913,2014-12-08 18:06:21
2783,14,1850,2014-12-02 21:11:59
2789,12,953,2014-12-02 21:47:16
3162,9,2271,2014-12-10 01:11:35
3119,10,945,2014-12-09 21:12:56
2759,12,2369,2014-12-02 18:52:57
2773,15,1564,2014-12-02 20:15:17
3157,3,2970,2014-12-10 00:48:40
3136,5,3911,2014-12-09 23:06:56
2768,4,7162,2014-12-02 19:52:44
2749,11,797,2014-12-02 17:43:57
2883,7,2818,2014-12-04 09:44:03
2740,23,197,2014-12-02 03:55:25
2751,4,3595,2014-12-02 18:01:41
2764,6,1688,2014-12-02 19:17:57
2754,4,2825,2014-12-02 18:05:36
2755,2,4514,2014-12-02 18:23:25
3070,1,7123,2014-12-09 00:04:24
2766,1,4717,2014-12-02 19:29:13
3171,3,4717,2014-12-10 02:29:03
2762,4,587,2014-12-02 19:08:34
2757,6,891,2014-12-02 18:30:15
2761,2,2182,2014-12-02 19:04:38
2742,9,124,2014-12-02 04:16:53
3166,5,1529,2014-12-10 01:43:08
3100,4,1378,2014-12-09 05:18:27
2777,3,2110,2014-12-02 20:27:32
2745,5,2497,2014-12-02 17:09:25
2771,3,3931,2014-12-02 20:05:32
2780,2,3786,2014-12-02 20:49:05
2765,3,3763,2014-12-02 19:21:12
2774,3,7133,2014-12-02 20:19:00
3098,1,3092,2014-12-09 04:55:40
3146,1,8224,2014-12-09 23:44:33
3155,1,693,2014-12-10 00:32:30
2748,1,7163,2014-12-02 17:40:29
2753,1,3889,2014-12-02 18:04:47
2746,1,4668,2014-12-02 17:14:58
2758,1,7177,2014-12-02 18:50:46
2763,1,363,2014-12-02 19:11:39
2785,1,3739,2014-12-02 21:39:26
2967,24,149,2014-12-06 21:10:18
2786,4,2991,2014-12-02 21:41:16
2939,22,803,2014-12-05 23:41:39
2809,13,2332,2014-12-02 23:27:08
2779,4,3387,2014-12-02 20:47:15
2790,11,320,2014-12-02 21:54:43
3018,2,3703,2014-12-08 04:31:12
2782,9,2296,2014-12-02 21:00:47
2760,5,3262,2014-12-02 18:57:47
2792,14,1400,2014-12-02 22:06:09
3102,14,953,2014-12-09 07:24:18
2914,4,2665,2014-12-05 03:27:21
3073,3,2736,2014-12-09 00:56:44
2769,3,278,2014-12-02 20:01:27
3033,22,1332,2014-12-08 19:45:24
3106,5,310,2014-12-09 09:52:40
3015,12,702,2014-12-08 02:58:11
2791,9,2721,2014-12-02 21:55:16
3026,28,54,2014-12-08 18:22:24
3081,29,54,2014-12-09 01:42:52
2951,7,758,2014-12-06 03:55:31
3042,3,6138,2014-12-08 21:10:20
3002,29,87,2014-12-07 23:45:43
2938,4,2675,2014-12-05 23:36:55
2891,5,235,2014-12-04 18:58:48
2896,2,4383,2014-12-04 21:11:50
2953,2,6377,2014-12-06 04:31:18
2756,6,2216,2014-12-02 18:24:02
2788,4,647,2014-12-02 21:45:52
2784,9,148,2014-12-02 21:28:41
3056,4,764,2014-12-08 22:29:57
2787,2,4132,2014-12-02 21:43:05
2772,9,3836,2014-12-02 20:14:52
2778,2,637,2014-12-02 20:42:56
3023,7,4694,2014-12-08 04:54:46
2752,1,6008,2014-12-02 18:03:11
2815,1,7396,2014-12-03 00:19:56
2928,1,7458,2014-12-05 19:53:25
3006,1,8107,2014-12-08 00:56:42
3082,1,7550,2014-12-09 02:00:41
3086,1,1295,2014-12-09 02:47:41
2941,44,344,2014-12-06 00:15:53
3163,15,825,2014-12-10 01:23:25
3120,1,4069,2014-12-09 21:14:29
2804,20,113,2014-12-02 23:16:39
3138,8,2291,2014-12-09 23:20:01
2801,4,3911,2014-12-02 23:11:00
3148,9,2665,2014-12-09 23:49:33
3159,4,1105,2014-12-10 00:57:31
2798,2,4446,2014-12-02 22:47:12
2770,1,4299,2014-12-02 20:05:10
2819,1,7355,2014-12-03 00:46:25
2899,2,2703,2014-12-04 21:42:03
3164,10,748,2014-12-10 01:24:51
2885,5,1164,2014-12-04 18:06:50
2834,4,3532,2014-12-03 02:28:30
2929,2,6420,2014-12-05 19:55:04
2823,10,2105,2014-12-03 01:02:14
2800,2,3758,2014-12-02 23:08:03
2803,1,7352,2014-12-02 23:15:37
2796,2,3557,2014-12-02 22:39:39
3113,2,7426,2014-12-09 20:39:01
2830,5,1383,2014-12-03 02:07:34
3150,9,340,2014-12-09 23:58:11
3176,4,566,2014-12-10 03:30:17
2960,5,2100,2014-12-06 18:11:54
2799,12,272,2014-12-02 22:51:06
2915,4,1781,2014-12-05 03:58:58
2969,4,1907,2014-12-06 22:31:21
2816,5,2512,2014-12-03 00:28:06
2907,5,3693,2014-12-05 01:45:32
2971,10,3836,2014-12-06 23:17:00
3128,5,3901,2014-12-09 22:20:21
2954,3,4036,2014-12-06 04:42:17
2794,3,618,2014-12-02 22:09:24
3177,1,2560,2014-12-10 03:32:43
3174,1,8032,2014-12-10 03:05:26
2795,1,7526,2014-12-02 22:37:43
2802,1,3014,2014-12-02 23:11:35
2817,1,7356,2014-12-03 00:42:09
8256,2,12654,2015-02-17 20:03:27
2992,13,2369,2014-12-07 19:02:30
2983,7,2035,2014-12-07 03:09:52
2908,11,2624,2014-12-05 02:01:44
3107,13,797,2014-12-09 10:36:48
3019,5,2665,2014-12-08 04:34:38
3020,6,2665,2014-12-08 04:42:22
3121,8,2665,2014-12-09 21:15:31
2827,4,3803,2014-12-03 01:29:55
2993,3,3463,2014-12-07 19:18:29
3027,3,3607,2014-12-08 18:31:43
2970,4,2500,2014-12-06 22:58:27
2806,4,3535,2014-12-02 23:20:09
3043,5,1223,2014-12-08 21:13:18
2987,5,4158,2014-12-07 04:41:25
3007,6,4158,2014-12-08 01:25:40
2811,2,7158,2014-12-02 23:40:03
2942,2,4717,2014-12-06 00:38:59
3981,1,9568,2015-01-03 02:44:32
2979,3,2182,2014-12-07 01:29:03
3060,5,1461,2014-12-08 22:59:36
2977,10,148,2014-12-07 01:02:30
3035,13,2330,2014-12-08 20:11:48
3075,3,361,2014-12-09 01:16:29
3028,8,259,2014-12-08 19:01:10
2956,2,3374,2014-12-06 13:57:04
3008,3,6923,2014-12-08 01:32:21
2835,2,4523,2014-12-03 02:49:57
2961,3,6681,2014-12-06 19:20:41
3034,1,322,2014-12-08 20:00:33
3114,1,8209,2014-12-09 20:42:46
2886,1,2545,2014-12-04 18:07:50
2884,2,3414,2014-12-04 17:38:06
3368,1,7438,2014-12-15 21:45:25
2824,1,7117,2014-12-03 01:15:58
2845,2,2932,2014-12-03 04:35:55
2836,4,865,2014-12-03 02:58:33
2842,12,1000,2014-12-03 04:04:00
3165,10,2296,2014-12-10 01:29:20
2776,6,1225,2014-12-02 20:23:27
3135,1,7141,2014-12-09 22:53:44
3077,8,2271,2014-12-09 01:21:42
3072,8,945,2014-12-09 00:29:09
3115,16,1564,2014-12-09 20:48:15
2818,16,2286,2014-12-03 00:43:04
3095,12,797,2014-12-09 04:13:52
2833,2,2665,2014-12-03 02:27:05
3063,7,2665,2014-12-08 23:29:36
2820,18,328,2014-12-03 00:47:04
2843,2,4386,2014-12-03 04:06:10
2781,2,4495,2014-12-02 20:51:42
2844,3,3652,2014-12-03 04:34:42
2825,1,3440,2014-12-03 01:17:31
3140,1,8222,2014-12-09 23:24:53
2812,5,1036,2014-12-02 23:44:43
2810,1,4650,2014-12-02 23:28:45
2826,4,2060,2014-12-03 01:19:49
3123,10,956,2014-12-09 21:43:38
3061,2,2308,2014-12-08 23:03:09
3137,7,1679,2014-12-09 23:12:17
3037,5,2563,2014-12-08 20:44:52
3124,4,618,2014-12-09 21:59:03
2829,5,4694,2014-12-03 02:03:38
3172,8,4694,2014-12-10 02:56:14
2814,2,3757,2014-12-03 00:17:51
3149,2,8224,2014-12-09 23:53:49
3151,2,7396,2014-12-10 00:06:03
2813,2,3014,2014-12-02 23:54:28
3074,1,6920,2014-12-09 01:09:21
3110,1,8190,2014-12-09 18:47:19
3122,1,3148,2014-12-09 21:17:01
2828,1,1294,2014-12-03 01:52:33
2832,1,4271,2014-12-03 02:26:11
2831,1,7427,2014-12-03 02:09:34
2840,1,4509,2014-12-03 03:47:05
2837,1,244,2014-12-03 03:18:36
2855,3,7258,2014-12-03 21:44:32
2856,4,7258,2014-12-03 21:58:35
3038,1,8147,2014-12-08 20:49:58
2862,18,604,2014-12-03 23:08:11
2933,13,2056,2014-12-05 20:07:10
2860,2,3860,2014-12-03 22:56:05
2892,11,2000,2014-12-04 20:01:39
2880,2,3399,2014-12-04 04:15:45
2863,15,1127,2014-12-03 23:34:41
3021,6,3262,2014-12-08 04:46:55
2882,2,7206,2014-12-04 05:42:02
2980,7,2271,2014-12-07 02:09:32
2850,3,4609,2014-12-03 19:09:03
2854,1,7629,2014-12-03 21:37:41
2943,17,2286,2014-12-06 00:46:34
2866,6,2035,2014-12-04 01:14:47
3036,1,1160,2014-12-08 20:20:19
2865,28,307,2014-12-04 00:26:18
3003,1,3264,2014-12-08 00:15:27
2841,21,1332,2014-12-03 03:50:01
2900,3,2703,2014-12-04 21:53:20
2905,26,54,2014-12-05 00:18:42
2998,27,54,2014-12-07 23:01:41
2851,4,653,2014-12-03 20:12:49
2962,8,758,2014-12-06 20:32:54
3001,28,87,2014-12-07 23:43:44
2859,2,3628,2014-12-03 22:55:01
2861,2,3212,2014-12-03 22:59:07
2847,6,1036,2014-12-03 09:18:53
3022,6,215,2014-12-08 04:50:07
2858,6,862,2014-12-03 22:04:21
3069,3,2006,2014-12-08 23:59:40
2909,2,2765,2014-12-05 02:11:57
2972,3,768,2014-12-06 23:19:33
2852,2,2602,2014-12-03 20:19:12
2986,5,1067,2014-12-07 04:35:27
2864,2,3189,2014-12-04 00:17:22
2868,1,3414,2014-12-04 01:32:06
2846,1,7357,2014-12-03 07:08:34
2848,1,7223,2014-12-03 18:21:40
3179,2,8147,2014-12-10 04:26:36
2853,1,7366,2014-12-03 20:41:08
2857,1,7631,2014-12-03 21:58:51
2963,1,7744,2014-12-06 20:37:22
3126,5,7258,2014-12-09 22:11:57
3359,24,803,2014-12-15 21:10:01
2871,17,335,2014-12-04 01:44:12
2944,16,193,2014-12-06 00:48:33
2893,15,276,2014-12-04 20:31:03
3099,45,344,2014-12-09 04:58:50
2876,15,1850,2014-12-04 03:44:21
3011,13,953,2014-12-08 02:07:30
2994,5,4609,2014-12-07 20:21:59
2955,24,197,2014-12-06 04:51:30
3064,4,1913,2014-12-08 23:30:35
2887,2,1974,2014-12-04 18:25:28
2949,5,3803,2014-12-06 02:34:36
2918,2,4299,2014-12-05 04:50:12
2981,19,328,2014-12-07 02:36:37
3049,2,7355,2014-12-08 21:52:38
2873,1,7746,2014-12-04 03:24:19
2872,2,3810,2014-12-04 02:29:34
2877,27,87,2014-12-04 03:50:41
3065,2,3440,2014-12-08 23:32:58
2910,2,6302,2014-12-05 02:22:02
3078,3,6377,2014-12-09 01:22:30
3178,1,4094,2014-12-10 04:10:10
2870,3,1265,2014-12-04 01:40:35
3116,5,685,2014-12-09 20:51:34
3143,4,1529,2014-12-09 23:34:14
2973,11,1932,2014-12-06 23:30:45
3147,5,452,2014-12-09 23:46:48
3083,5,1672,2014-12-09 02:14:18
3045,4,957,2014-12-08 21:28:51
3087,3,637,2014-12-09 02:58:41
3076,3,1500,2014-12-09 01:19:40
3168,3,380,2014-12-10 02:08:03
3010,4,6923,2014-12-08 01:45:47
3130,1,8220,2014-12-09 22:42:36
2869,1,7727,2014-12-04 01:37:38
2934,1,396,2014-12-05 20:10:14
3024,1,8135,2014-12-08 11:16:44
3048,1,8149,2014-12-08 21:49:54
2996,7,377,2014-12-07 20:27:27
2948,7,858,2014-12-06 02:24:58
2989,7,945,2014-12-07 08:40:25
2911,3,2665,2014-12-05 02:35:06
3180,2,3991,2014-12-10 04:26:41
2888,11,2823,2014-12-04 18:39:28
3185,23,1332,2014-12-10 18:41:28
2881,1,7757,2014-12-04 05:00:13
2874,11,702,2014-12-04 03:26:19
3090,30,87,2014-12-09 03:43:31
2995,16,421,2014-12-07 20:25:17
3170,2,5015,2014-12-10 02:19:08
3153,7,2569,2014-12-10 00:11:16
2964,6,2477,2014-12-06 20:48:50
3127,7,1036,2014-12-09 22:17:49
3186,8,2706,2014-12-10 19:49:18
3161,2,894,2014-12-10 01:07:23
3046,4,685,2014-12-08 21:32:57
3117,14,615,2014-12-09 21:00:00
3030,3,1378,2014-12-08 19:17:12
2902,5,2592,2014-12-04 23:04:18
2935,6,3049,2014-12-05 20:20:09
3108,2,7532,2014-12-09 15:50:38
3097,1,8170,2014-12-09 04:38:20
3109,1,8132,2014-12-09 17:49:40
3144,1,4684,2014-12-09 23:36:08
3160,1,3417,2014-12-10 00:58:33
